protein1,protein2,combined_score
9606.ENSP00000231948,9606.ENSP00000373700,302
9606.ENSP00000231948,9606.ENSP00000286628,917
9606.ENSP00000231948,9606.ENSP00000335153,619
9606.ENSP00000231948,9606.ENSP00000417132,315
9606.ENSP00000231948,9606.ENSP00000424655,836
9606.ENSP00000231948,9606.ENSP00000356421,469
9606.ENSP00000231948,9606.ENSP00000222547,316
9606.ENSP00000231948,9606.ENSP00000378702,606
9606.ENSP00000231948,9606.ENSP00000378181,354
9606.ENSP00000231948,9606.ENSP00000296498,846
9606.ENSP00000231948,9606.ENSP00000277865,311
9606.ENSP00000231948,9606.ENSP00000362110,302
9606.ENSP00000231948,9606.ENSP00000405222,582
9606.ENSP00000231948,9606.ENSP00000483236,905
9606.ENSP00000231948,9606.ENSP00000363019,806
9606.ENSP00000231948,9606.ENSP00000266087,603
9606.ENSP00000231948,9606.ENSP00000359385,801
9606.ENSP00000231948,9606.ENSP00000220751,419
9606.ENSP00000231948,9606.ENSP00000357022,441
9606.ENSP00000231948,9606.ENSP00000373304,400
9606.ENSP00000231948,9606.ENSP00000281156,326
9606.ENSP00000231948,9606.ENSP00000384371,456
9606.ENSP00000231948,9606.ENSP00000428982,330
9606.ENSP00000231948,9606.ENSP00000317971,623
9606.ENSP00000231948,9606.ENSP00000358458,434
9606.ENSP00000231948,9606.ENSP00000497509,669
9606.ENSP00000231948,9606.ENSP00000484810,566
9606.ENSP00000231948,9606.ENSP00000359988,307
9606.ENSP00000231948,9606.ENSP00000253363,655
9606.ENSP00000231948,9606.ENSP00000356814,925
9606.ENSP00000231948,9606.ENSP00000433919,321
9606.ENSP00000231948,9606.ENSP00000370542,390
9606.ENSP00000231948,9606.ENSP00000226279,370
9606.ENSP00000231948,9606.ENSP00000323670,305
9606.ENSP00000231948,9606.ENSP00000341351,914
9606.ENSP00000231948,9606.ENSP00000284981,358
9606.ENSP00000231948,9606.ENSP00000381736,302
9606.ENSP00000231948,9606.ENSP00000268717,816
9606.ENSP00000231948,9606.ENSP00000345575,310
9606.ENSP00000231948,9606.ENSP00000294383,412
9606.ENSP00000231948,9606.ENSP00000364885,581
9606.ENSP00000231948,9606.ENSP00000358335,346
9606.ENSP00000231948,9606.ENSP00000216038,306
9606.ENSP00000231948,9606.ENSP00000239938,375
9606.ENSP00000231948,9606.ENSP00000262039,318
9606.ENSP00000231948,9606.ENSP00000391200,712
9606.ENSP00000231948,9606.ENSP00000314499,354
9606.ENSP00000231948,9606.ENSP00000353826,826
9606.ENSP00000231948,9606.ENSP00000384851,341
9606.ENSP00000231948,9606.ENSP00000340672,415
9606.ENSP00000231948,9606.ENSP00000231487,580
9606.ENSP00000231948,9606.ENSP00000290277,357
9606.ENSP00000231948,9606.ENSP00000296503,306
9606.ENSP00000231948,9606.ENSP00000364404,900
9606.ENSP00000231948,9606.ENSP00000348419,677
9606.ENSP00000231948,9606.ENSP00000464813,360
9606.ENSP00000231948,9606.ENSP00000351990,421
9606.ENSP00000231948,9606.ENSP00000336868,399
9606.ENSP00000231948,9606.ENSP00000338272,441
9606.ENSP00000231948,9606.ENSP00000357881,309
9606.ENSP00000231948,9606.ENSP00000299259,804
9606.ENSP00000231948,9606.ENSP00000369786,349
9606.ENSP00000231948,9606.ENSP00000383003,671
9606.ENSP00000231948,9606.ENSP00000254108,312
9606.ENSP00000231948,9606.ENSP00000351147,912
9606.ENSP00000231948,9606.ENSP00000398131,990
9606.ENSP00000231948,9606.ENSP00000419060,466
9606.ENSP00000231948,9606.ENSP00000442318,317
9606.ENSP00000231948,9606.ENSP00000370989,302
9606.ENSP00000231948,9606.ENSP00000323867,311
9606.ENSP00000231948,9606.ENSP00000013070,478
9606.ENSP00000231948,9606.ENSP00000366953,917
9606.ENSP00000231948,9606.ENSP00000346050,351
9606.ENSP00000231948,9606.ENSP00000446039,772
9606.ENSP00000231948,9606.ENSP00000441823,388
9606.ENSP00000231948,9606.ENSP00000362820,303
9606.ENSP00000231948,9606.ENSP00000304102,814
9606.ENSP00000231948,9606.ENSP00000321584,337
9606.ENSP00000231948,9606.ENSP00000484288,323
9606.ENSP00000231948,9606.ENSP00000364589,999
9606.ENSP00000231948,9606.ENSP00000479904,405
9606.ENSP00000231948,9606.ENSP00000369774,664
9606.ENSP00000231948,9606.ENSP00000321797,632
9606.ENSP00000231948,9606.ENSP00000272317,454
9606.ENSP00000231948,9606.ENSP00000316496,554
9606.ENSP00000231948,9606.ENSP00000285737,856
9606.ENSP00000231948,9606.ENSP00000272223,310
9606.ENSP00000231948,9606.ENSP00000359206,354
9606.ENSP00000231948,9606.ENSP00000431926,900
9606.ENSP00000231948,9606.ENSP00000393183,919
9606.ENSP00000231948,9606.ENSP00000326095,407
9606.ENSP00000231948,9606.ENSP00000355011,357
9606.ENSP00000231948,9606.ENSP00000256078,316
9606.ENSP00000231948,9606.ENSP00000318297,302
9606.ENSP00000231948,9606.ENSP00000451291,304
9606.ENSP00000231948,9606.ENSP00000414095,516
9606.ENSP00000231948,9606.ENSP00000387757,331
9606.ENSP00000231948,9606.ENSP00000406286,306
9606.ENSP00000231948,9606.ENSP00000362361,490
9606.ENSP00000231948,9606.ENSP00000369075,430
9606.ENSP00000231948,9606.ENSP00000251020,370
9606.ENSP00000231948,9606.ENSP00000228872,915
9606.ENSP00000231948,9606.ENSP00000273480,366
9606.ENSP00000231948,9606.ENSP00000307900,812
9606.ENSP00000231948,9606.ENSP00000273853,370
9606.ENSP00000231948,9606.ENSP00000366997,377
9606.ENSP00000231948,9606.ENSP00000260187,327
9606.ENSP00000231948,9606.ENSP00000370222,328
9606.ENSP00000231948,9606.ENSP00000333769,679
9606.ENSP00000231948,9606.ENSP00000497594,312
9606.ENSP00000231948,9606.ENSP00000469534,418
9606.ENSP00000231948,9606.ENSP00000264731,388
9606.ENSP00000231948,9606.ENSP00000245615,400
9606.ENSP00000231948,9606.ENSP00000419153,425
9606.ENSP00000231948,9606.ENSP00000362018,430
9606.ENSP00000231948,9606.ENSP00000356641,901
9606.ENSP00000231948,9606.ENSP00000265038,900
9606.ENSP00000231948,9606.ENSP00000252015,905
9606.ENSP00000231948,9606.ENSP00000343535,492
9606.ENSP00000231948,9606.ENSP00000361423,418
9606.ENSP00000231948,9606.ENSP00000495360,444
9606.ENSP00000231948,9606.ENSP00000380602,380
9606.ENSP00000231948,9606.ENSP00000305918,595
9606.ENSP00000231948,9606.ENSP00000365019,308
9606.ENSP00000231948,9606.ENSP00000258149,700
9606.ENSP00000231948,9606.ENSP00000354340,378
9606.ENSP00000231948,9606.ENSP00000307863,303
9606.ENSP00000231948,9606.ENSP00000327796,554
9606.ENSP00000231948,9606.ENSP00000250495,882
9606.ENSP00000231948,9606.ENSP00000376167,751
9606.ENSP00000231948,9606.ENSP00000339867,797
9606.ENSP00000231948,9606.ENSP00000426503,353
9606.ENSP00000231948,9606.ENSP00000434602,458
9606.ENSP00000231948,9606.ENSP00000325312,624
9606.ENSP00000231948,9606.ENSP00000314901,420
9606.ENSP00000231948,9606.ENSP00000303532,504
9606.ENSP00000231948,9606.ENSP00000231751,454
9606.ENSP00000231948,9606.ENSP00000263464,554
9606.ENSP00000231948,9606.ENSP00000367686,386
9606.ENSP00000231948,9606.ENSP00000253023,503
9606.ENSP00000231948,9606.ENSP00000344544,999
9606.ENSP00000231948,9606.ENSP00000479494,371
9606.ENSP00000231948,9606.ENSP00000264552,328
9606.ENSP00000231948,9606.ENSP00000482632,661
9606.ENSP00000231948,9606.ENSP00000421863,467
9606.ENSP00000231948,9606.ENSP00000356468,333
9606.ENSP00000232003,9606.ENSP00000419260,317
9606.ENSP00000232375,9606.ENSP00000354558,398
9606.ENSP00000232424,9606.ENSP00000371067,445
9606.ENSP00000232501,9606.ENSP00000354558,792
9606.ENSP00000232501,9606.ENSP00000263967,331
9606.ENSP00000232564,9606.ENSP00000483570,582
9606.ENSP00000232564,9606.ENSP00000419260,688
9606.ENSP00000232564,9606.ENSP00000263967,810
9606.ENSP00000232564,9606.ENSP00000362680,580
9606.ENSP00000232607,9606.ENSP00000275493,304
9606.ENSP00000232974,9606.ENSP00000263967,371
9606.ENSP00000233027,9606.ENSP00000257290,343
9606.ENSP00000233057,9606.ENSP00000499900,675
9606.ENSP00000233057,9606.ENSP00000354558,476
9606.ENSP00000233057,9606.ENSP00000261799,372
9606.ENSP00000233057,9606.ENSP00000483570,427
9606.ENSP00000233121,9606.ENSP00000362680,556
9606.ENSP00000233146,9606.ENSP00000373700,437
9606.ENSP00000233146,9606.ENSP00000263967,618
9606.ENSP00000233146,9606.ENSP00000269571,728
9606.ENSP00000233146,9606.ENSP00000257290,336
9606.ENSP00000233146,9606.ENSP00000288135,403
9606.ENSP00000233146,9606.ENSP00000354558,310
9606.ENSP00000233146,9606.ENSP00000275493,572
9606.ENSP00000233154,9606.ENSP00000362680,735
9606.ENSP00000233154,9606.ENSP00000263923,741
9606.ENSP00000233154,9606.ENSP00000350896,669
9606.ENSP00000233154,9606.ENSP00000261799,842
9606.ENSP00000233154,9606.ENSP00000428924,481
9606.ENSP00000233154,9606.ENSP00000257290,539
9606.ENSP00000233154,9606.ENSP00000269571,470
9606.ENSP00000233154,9606.ENSP00000346671,614
9606.ENSP00000233154,9606.ENSP00000275493,879
9606.ENSP00000233242,9606.ENSP00000263923,494
9606.ENSP00000233242,9606.ENSP00000282397,520
9606.ENSP00000233242,9606.ENSP00000275493,673
9606.ENSP00000233242,9606.ENSP00000288135,352
9606.ENSP00000233668,9606.ENSP00000269571,337
9606.ENSP00000233668,9606.ENSP00000428924,655
9606.ENSP00000233668,9606.ENSP00000361423,934
9606.ENSP00000233668,9606.ENSP00000362680,587
9606.ENSP00000233668,9606.ENSP00000288135,590
9606.ENSP00000233668,9606.ENSP00000275493,666
9606.ENSP00000233668,9606.ENSP00000346671,327
9606.ENSP00000233809,9606.ENSP00000373700,321
9606.ENSP00000233809,9606.ENSP00000269571,600
9606.ENSP00000233809,9606.ENSP00000275493,746
9606.ENSP00000233813,9606.ENSP00000257290,396
9606.ENSP00000233813,9606.ENSP00000269571,304
9606.ENSP00000233813,9606.ENSP00000275493,369
9606.ENSP00000233813,9606.ENSP00000354558,340
9606.ENSP00000233813,9606.ENSP00000373700,436
9606.ENSP00000233813,9606.ENSP00000261799,360
9606.ENSP00000233840,9606.ENSP00000275493,463
9606.ENSP00000233840,9606.ENSP00000269571,302
9606.ENSP00000233954,9606.ENSP00000275493,369
9606.ENSP00000233954,9606.ENSP00000288135,814
9606.ENSP00000233969,9606.ENSP00000362680,410
9606.ENSP00000233969,9606.ENSP00000361423,329
9606.ENSP00000233997,9606.ENSP00000373700,335
9606.ENSP00000234091,9606.ENSP00000362680,335
9606.ENSP00000234091,9606.ENSP00000477713,400
9606.ENSP00000234091,9606.ENSP00000346671,428
9606.ENSP00000234091,9606.ENSP00000257290,358
9606.ENSP00000234091,9606.ENSP00000288135,438
9606.ENSP00000234111,9606.ENSP00000362680,561
9606.ENSP00000234111,9606.ENSP00000275493,301
9606.ENSP00000234111,9606.ENSP00000354558,371
9606.ENSP00000234160,9606.ENSP00000302486,313
9606.ENSP00000234198,9606.ENSP00000393312,375
9606.ENSP00000234198,9606.ENSP00000275493,529
9606.ENSP00000234198,9606.ENSP00000257290,420
9606.ENSP00000234310,9606.ENSP00000302486,361
9606.ENSP00000234310,9606.ENSP00000275493,514
9606.ENSP00000234313,9606.ENSP00000275493,447
9606.ENSP00000234313,9606.ENSP00000354558,604
9606.ENSP00000234313,9606.ENSP00000302486,316
9606.ENSP00000234313,9606.ENSP00000477713,436
9606.ENSP00000234313,9606.ENSP00000346671,428
9606.ENSP00000234313,9606.ENSP00000361423,357
9606.ENSP00000234313,9606.ENSP00000428924,692
9606.ENSP00000234313,9606.ENSP00000269571,379
9606.ENSP00000234313,9606.ENSP00000371067,372
9606.ENSP00000234313,9606.ENSP00000483570,929
9606.ENSP00000234313,9606.ENSP00000419260,776
9606.ENSP00000234313,9606.ENSP00000263967,587
9606.ENSP00000234313,9606.ENSP00000362680,877
9606.ENSP00000234347,9606.ENSP00000432511,317
9606.ENSP00000234347,9606.ENSP00000361423,380
9606.ENSP00000234371,9606.ENSP00000393312,756
9606.ENSP00000234371,9606.ENSP00000263967,900
9606.ENSP00000234371,9606.ENSP00000483570,499
9606.ENSP00000234396,9606.ENSP00000275493,670
9606.ENSP00000234396,9606.ENSP00000354558,524
9606.ENSP00000234420,9606.ENSP00000288135,390
9606.ENSP00000234420,9606.ENSP00000269571,579
9606.ENSP00000234420,9606.ENSP00000257290,377
9606.ENSP00000234420,9606.ENSP00000361423,387
9606.ENSP00000234420,9606.ENSP00000302486,629
9606.ENSP00000234420,9606.ENSP00000354558,362
9606.ENSP00000234420,9606.ENSP00000275493,573
9606.ENSP00000234420,9606.ENSP00000373700,450
9606.ENSP00000234420,9606.ENSP00000263967,631
9606.ENSP00000234420,9606.ENSP00000393312,311
9606.ENSP00000234420,9606.ENSP00000371067,300
9606.ENSP00000234488,9606.ENSP00000262948,499
9606.ENSP00000234488,9606.ENSP00000362680,516
9606.ENSP00000234488,9606.ENSP00000371067,400
9606.ENSP00000234488,9606.ENSP00000302486,513
9606.ENSP00000234816,9606.ENSP00000282397,467
9606.ENSP00000234831,9606.ENSP00000477713,439
9606.ENSP00000234961,9606.ENSP00000362680,531
9606.ENSP00000235310,9606.ENSP00000302486,426
9606.ENSP00000235372,9606.ENSP00000362680,342
9606.ENSP00000235382,9606.ENSP00000275493,473
9606.ENSP00000236671,9606.ENSP00000269571,509
9606.ENSP00000236671,9606.ENSP00000354558,459
9606.ENSP00000236671,9606.ENSP00000275493,468
9606.ENSP00000236671,9606.ENSP00000362680,320
9606.ENSP00000236850,9606.ENSP00000371067,571
9606.ENSP00000236850,9606.ENSP00000275493,477
9606.ENSP00000236850,9606.ENSP00000477713,407
9606.ENSP00000236850,9606.ENSP00000288135,356
9606.ENSP00000236959,9606.ENSP00000373700,932
9606.ENSP00000236959,9606.ENSP00000269571,323
9606.ENSP00000236959,9606.ENSP00000275493,341
9606.ENSP00000237014,9606.ENSP00000275493,620
9606.ENSP00000237380,9606.ENSP00000477713,494
9606.ENSP00000237380,9606.ENSP00000346671,453
9606.ENSP00000237380,9606.ENSP00000362680,563
9606.ENSP00000237536,9606.ENSP00000282397,363
9606.ENSP00000237596,9606.ENSP00000275493,510
9606.ENSP00000237596,9606.ENSP00000354558,351
9606.ENSP00000237642,9606.ENSP00000263967,400
9606.ENSP00000237837,9606.ENSP00000263923,763
9606.ENSP00000237837,9606.ENSP00000261799,743
9606.ENSP00000237837,9606.ENSP00000317272,687
9606.ENSP00000237837,9606.ENSP00000393312,999
9606.ENSP00000237837,9606.ENSP00000263967,440
9606.ENSP00000237837,9606.ENSP00000257290,783
9606.ENSP00000237837,9606.ENSP00000269571,696
9606.ENSP00000237837,9606.ENSP00000288135,744
9606.ENSP00000237837,9606.ENSP00000261937,755
9606.ENSP00000237837,9606.ENSP00000275493,805
9606.ENSP00000237837,9606.ENSP00000282397,766
9606.ENSP00000238682,9606.ENSP00000275493,404
9606.ENSP00000238682,9606.ENSP00000282397,553
9606.ENSP00000238682,9606.ENSP00000257290,420
9606.ENSP00000238682,9606.ENSP00000269571,340
9606.ENSP00000238682,9606.ENSP00000288135,323
9606.ENSP00000238682,9606.ENSP00000261937,336
9606.ENSP00000238682,9606.ENSP00000371067,310
9606.ENSP00000238682,9606.ENSP00000317272,331
9606.ENSP00000238682,9606.ENSP00000393312,592
9606.ENSP00000238682,9606.ENSP00000362680,408
9606.ENSP00000238682,9606.ENSP00000263923,404
9606.ENSP00000238682,9606.ENSP00000373700,572
9606.ENSP00000238682,9606.ENSP00000261799,515
9606.ENSP00000238738,9606.ENSP00000317272,327
9606.ENSP00000238738,9606.ENSP00000362680,362
9606.ENSP00000238738,9606.ENSP00000354558,360
9606.ENSP00000238738,9606.ENSP00000275493,341
9606.ENSP00000238738,9606.ENSP00000428924,345
9606.ENSP00000238994,9606.ENSP00000275493,459
9606.ENSP00000239151,9606.ENSP00000428924,498
9606.ENSP00000239165,9606.ENSP00000275493,304
9606.ENSP00000239165,9606.ENSP00000269571,330
9606.ENSP00000239223,9606.ENSP00000269571,350
9606.ENSP00000239223,9606.ENSP00000499900,323
9606.ENSP00000239223,9606.ENSP00000354558,301
9606.ENSP00000239223,9606.ENSP00000275493,668
9606.ENSP00000239223,9606.ENSP00000302486,699
9606.ENSP00000239223,9606.ENSP00000362680,453
9606.ENSP00000239223,9606.ENSP00000371067,336
9606.ENSP00000239243,9606.ENSP00000393312,681
9606.ENSP00000239347,9606.ENSP00000371067,821
9606.ENSP00000239347,9606.ENSP00000275493,770
9606.ENSP00000239347,9606.ENSP00000354558,480
9606.ENSP00000239347,9606.ENSP00000282397,522
9606.ENSP00000239347,9606.ENSP00000361423,635
9606.ENSP00000239347,9606.ENSP00000499900,779
9606.ENSP00000239347,9606.ENSP00000257290,782
9606.ENSP00000239347,9606.ENSP00000269571,307
9606.ENSP00000239347,9606.ENSP00000263923,551
9606.ENSP00000239347,9606.ENSP00000432511,709
9606.ENSP00000239347,9606.ENSP00000288135,484
9606.ENSP00000239347,9606.ENSP00000261799,773
9606.ENSP00000239347,9606.ENSP00000261937,499
9606.ENSP00000239461,9606.ENSP00000257290,611
9606.ENSP00000239461,9606.ENSP00000261799,496
9606.ENSP00000239690,9606.ENSP00000231948,619
9606.ENSP00000239938,9606.ENSP00000231948,375
9606.ENSP00000239938,9606.ENSP00000317272,537
9606.ENSP00000239938,9606.ENSP00000371067,373
9606.ENSP00000239938,9606.ENSP00000393312,481
9606.ENSP00000239938,9606.ENSP00000263967,435
9606.ENSP00000239938,9606.ENSP00000261799,583
9606.ENSP00000239938,9606.ENSP00000263923,377
9606.ENSP00000239938,9606.ENSP00000362680,465
9606.ENSP00000239938,9606.ENSP00000282397,354
9606.ENSP00000239938,9606.ENSP00000354558,450
9606.ENSP00000239938,9606.ENSP00000275493,687
9606.ENSP00000239938,9606.ENSP00000302486,481
9606.ENSP00000239938,9606.ENSP00000269571,427
9606.ENSP00000239938,9606.ENSP00000257290,540
9606.ENSP00000239938,9606.ENSP00000361423,369
9606.ENSP00000239938,9606.ENSP00000288135,369
9606.ENSP00000240055,9606.ENSP00000257290,381
9606.ENSP00000240055,9606.ENSP00000261799,427
9606.ENSP00000240100,9606.ENSP00000269571,340
9606.ENSP00000240100,9606.ENSP00000302486,513
9606.ENSP00000240100,9606.ENSP00000275493,397
9606.ENSP00000240100,9606.ENSP00000262948,598
9606.ENSP00000240100,9606.ENSP00000263967,327
9606.ENSP00000240123,9606.ENSP00000275493,398
9606.ENSP00000240123,9606.ENSP00000361423,631
9606.ENSP00000240185,9606.ENSP00000354558,355
9606.ENSP00000240185,9606.ENSP00000288135,323
9606.ENSP00000240587,9606.ENSP00000261799,322
9606.ENSP00000240615,9606.ENSP00000362680,499
9606.ENSP00000240618,9606.ENSP00000346671,680
9606.ENSP00000240618,9606.ENSP00000477713,806
9606.ENSP00000240618,9606.ENSP00000275493,471
9606.ENSP00000240618,9606.ENSP00000288135,417
9606.ENSP00000240618,9606.ENSP00000432511,411
9606.ENSP00000240618,9606.ENSP00000269571,782
9606.ENSP00000240618,9606.ENSP00000361423,304
9606.ENSP00000240618,9606.ENSP00000499900,386
9606.ENSP00000240618,9606.ENSP00000263967,576
9606.ENSP00000240618,9606.ENSP00000317272,507
9606.ENSP00000240618,9606.ENSP00000371067,573
9606.ENSP00000240618,9606.ENSP00000483570,613
9606.ENSP00000240618,9606.ENSP00000362680,546
9606.ENSP00000240619,9606.ENSP00000362680,499
9606.ENSP00000240652,9606.ENSP00000362680,554
9606.ENSP00000240687,9606.ENSP00000362680,499
9606.ENSP00000240691,9606.ENSP00000362680,499
9606.ENSP00000240851,9606.ENSP00000373700,832
9606.ENSP00000240874,9606.ENSP00000346671,468
9606.ENSP00000240874,9606.ENSP00000362680,307
9606.ENSP00000241014,9606.ENSP00000269571,439
9606.ENSP00000241014,9606.ENSP00000362680,578
9606.ENSP00000241014,9606.ENSP00000275493,771
9606.ENSP00000241052,9606.ENSP00000361423,303
9606.ENSP00000241256,9606.ENSP00000483570,499
9606.ENSP00000241256,9606.ENSP00000362680,411
9606.ENSP00000241261,9606.ENSP00000362680,351
9606.ENSP00000241261,9606.ENSP00000269571,401
9606.ENSP00000241261,9606.ENSP00000302486,434
9606.ENSP00000241261,9606.ENSP00000371067,371
9606.ENSP00000241261,9606.ENSP00000275493,446
9606.ENSP00000241261,9606.ENSP00000354558,370
9606.ENSP00000241356,9606.ENSP00000362680,555
9606.ENSP00000241416,9606.ENSP00000263967,413
9606.ENSP00000241416,9606.ENSP00000373700,839
9606.ENSP00000241416,9606.ENSP00000257290,506
9606.ENSP00000241453,9606.ENSP00000263967,958
9606.ENSP00000241453,9606.ENSP00000419260,408
9606.ENSP00000241453,9606.ENSP00000371067,426
9606.ENSP00000241453,9606.ENSP00000317272,506
9606.ENSP00000241453,9606.ENSP00000373700,303
9606.ENSP00000241453,9606.ENSP00000261799,312
9606.ENSP00000241453,9606.ENSP00000362680,649
9606.ENSP00000241453,9606.ENSP00000477713,762
9606.ENSP00000241453,9606.ENSP00000275493,591
9606.ENSP00000241453,9606.ENSP00000354558,479
9606.ENSP00000241453,9606.ENSP00000282397,519
9606.ENSP00000241453,9606.ENSP00000346671,570
9606.ENSP00000241453,9606.ENSP00000432511,342
9606.ENSP00000241453,9606.ENSP00000288135,342
9606.ENSP00000241453,9606.ENSP00000361423,495
9606.ENSP00000241453,9606.ENSP00000499900,313
9606.ENSP00000241453,9606.ENSP00000428924,439
9606.ENSP00000241453,9606.ENSP00000257290,454
9606.ENSP00000241453,9606.ENSP00000269571,735
9606.ENSP00000241463,9606.ENSP00000317272,316
9606.ENSP00000241651,9606.ENSP00000263923,309
9606.ENSP00000241651,9606.ENSP00000373700,396
9606.ENSP00000241651,9606.ENSP00000317272,448
9606.ENSP00000241651,9606.ENSP00000288135,493
9606.ENSP00000241651,9606.ENSP00000257290,469
9606.ENSP00000241651,9606.ENSP00000354558,449
9606.ENSP00000242140,9606.ENSP00000483570,435
9606.ENSP00000242159,9606.ENSP00000275493,564
9606.ENSP00000242208,9606.ENSP00000257290,303
9606.ENSP00000242249,9606.ENSP00000362680,517
9606.ENSP00000242261,9606.ENSP00000354558,311
9606.ENSP00000242261,9606.ENSP00000282397,373
9606.ENSP00000242261,9606.ENSP00000275493,592
9606.ENSP00000242261,9606.ENSP00000288135,604
9606.ENSP00000242261,9606.ENSP00000269571,571
9606.ENSP00000242261,9606.ENSP00000257290,483
9606.ENSP00000242261,9606.ENSP00000393312,853
9606.ENSP00000242261,9606.ENSP00000263967,354
9606.ENSP00000242261,9606.ENSP00000317272,419
9606.ENSP00000242261,9606.ENSP00000371067,379
9606.ENSP00000242261,9606.ENSP00000261799,456
9606.ENSP00000242261,9606.ENSP00000263923,429
9606.ENSP00000242261,9606.ENSP00000362680,506
9606.ENSP00000242285,9606.ENSP00000350896,513
9606.ENSP00000242285,9606.ENSP00000275493,620
9606.ENSP00000242351,9606.ENSP00000371067,464
9606.ENSP00000242351,9606.ENSP00000362680,531
9606.ENSP00000242351,9606.ENSP00000262948,504
9606.ENSP00000242351,9606.ENSP00000302486,501
